Name des Datensatzes:	BLOCK 2
Wiederholrate [ns]:	19.580
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.549

Komponente 1
tau [ns]:	5.307580
A:	0.230599
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
8.740234	7035.000000	7025.540575	0.112780
8.764648	7083.000000	6993.314655	1.065646
8.789062	7056.000000	6961.236630	1.128135
8.813477	6953.000000	6929.305819	0.284155
8.837891	6925.000000	6897.521549	0.330204
8.862305	6740.000000	6865.883145	-1.533337
8.886719	6710.000000	6834.389939	-1.518532
8.911133	6836.000000	6803.041264	0.398630
8.935547	6678.000000	6771.836457	-1.148282
8.959961	6742.000000	6740.774858	0.014921
8.984375	6723.000000	6709.855809	0.160307
9.008789	6702.000000	6679.078657	0.279987
9.033203	6794.000000	6648.442750	1.765920
9.057617	6485.000000	6617.947440	-1.650916
9.082031	6559.000000	6587.592081	-0.353042
9.106445	6536.000000	6557.376032	-0.264406
9.130859	6541.000000	6527.298653	0.169411
9.155273	6578.000000	6497.359307	0.994277
9.179687	6619.000000	6467.557362	1.861453
9.204102	6367.000000	6437.892187	-0.888446
9.228516	6178.000000	6408.363153	-2.930819
9.252930	6424.000000	6378.969636	0.561827
9.277344	6317.000000	6349.711015	-0.411565
9.301758	6221.000000	6320.586670	-1.262615
9.326172	6312.000000	6291.595985	0.256822
9.350586	6276.000000	6262.738346	0.167400
9.375000	6344.000000	6234.013143	1.380890
9.399414	6231.000000	6205.419768	0.324060
9.423828	6176.000000	6176.957617	-0.012185
9.448242	6225.000000	6148.626086	0.968000
9.472656	6288.000000	6120.424577	2.113265
9.497070	6009.000000	6092.352492	-1.075270
9.521484	6206.000000	6064.409239	1.797335
9.545898	6154.000000	6036.594225	1.496617
9.570312	5998.000000	6008.906862	-0.140830
9.594727	5976.000000	5981.346564	-0.069162
9.619141	6102.000000	5953.912748	1.895752
9.643555	5954.000000	5926.604834	0.355034
9.667969	6034.000000	5899.422244	1.732490
9.692383	5905.000000	5872.364402	0.424699
9.716797	6007.000000	5845.430736	2.084635
9.741211	5918.000000	5818.620677	1.291839
9.765625	5859.000000	5791.933656	0.876179
9.790039	5926.000000	5765.369110	2.086643
9.814453	5715.000000	5738.926477	-0.316498
9.838867	5700.000000	5712.605196	-0.166960
9.863281	5782.000000	5686.404711	1.257180
9.887695	5576.000000	5660.324467	-1.129256
9.912109	5705.000000	5634.363913	0.935188
9.936523	5686.000000	5608.522500	1.027477
9.960937	5539.000000	5582.799680	-0.588512
9.985352	5694.000000	5557.194909	1.812982
10.009766	5601.000000	5531.707646	0.925875
10.034180	5421.000000	5506.337351	-1.159043
10.058594	5575.000000	5481.083488	1.257823
10.083008	5582.000000	5455.945522	1.687188
10.107422	5405.000000	5430.922921	-0.352603
10.131836	5369.000000	5406.015156	-0.505165
10.156250	5508.000000	5381.221700	1.708236
10.180664	5407.000000	5356.542029	0.686201
10.205078	5294.000000	5331.975619	-0.521931
10.229492	5412.000000	5307.521951	1.420189
10.253906	5302.000000	5283.180509	0.258457
10.278320	5341.000000	5258.950776	1.122699
10.302734	5287.000000	5234.832240	0.717460
10.327148	5073.000000	5210.824391	-1.935057
10.351562	5292.000000	5186.926721	1.444383
10.375977	5294.000000	5163.138724	1.798536
10.400391	5025.000000	5139.459897	-1.614676
10.424805	5208.000000	5115.889739	1.276358
10.449219	5142.000000	5092.427751	0.691310
10.473633	5055.000000	5069.073437	-0.197943
10.498047	5171.000000	5045.826303	1.740708
10.522461	5145.000000	5022.685856	1.705234
10.546875	4981.000000	4999.651607	-0.264276
10.571289	4910.000000	4976.723069	-0.952216
10.595703	4979.000000	4953.899757	0.355719
10.620117	5007.000000	4931.181187	1.071490
10.644531	4973.000000	4908.566879	0.913692
10.668945	4872.000000	4886.056355	-0.201381
10.693359	4821.000000	4863.649138	-0.614245
10.717773	4827.000000	4841.344754	-0.206469
10.742187	4705.000000	4819.142731	-1.664058
10.766602	4863.000000	4797.042600	0.945826
10.791016	4759.000000	4775.043893	-0.232569
10.815430	4708.000000	4753.146143	-0.657964
10.839844	4738.000000	4731.348889	0.096627
10.864258	4729.000000	4709.651669	0.281358
10.888672	4673.000000	4688.054023	-0.220219
10.913086	4550.000000	4666.555495	-1.727934
10.937500	4548.000000	4645.155630	-1.440648
10.961914	4580.000000	4623.853975	-0.648002
10.986328	4545.000000	4602.650080	-0.855132
11.010742	4523.000000	4581.543495	-0.870493
11.035156	4475.000000	4560.533774	-1.278619
11.059570	4468.000000	4539.620473	-1.071471
11.083984	4435.000000	4518.803149	-1.258385
11.108398	4548.000000	4498.081361	0.740206
11.132812	4490.000000	4477.454672	0.187223
11.157227	4419.000000	4456.922645	-0.570475
11.181641	4439.000000	4436.484844	0.037750
11.206055	4339.000000	4416.140839	-1.171088
11.230469	4299.000000	4395.890198	-1.477734
11.254883	4254.000000	4375.732493	-1.866413
11.279297	4295.000000	4355.667298	-0.925706
11.303711	4364.000000	4335.694187	0.428483
11.328125	4323.000000	4315.812739	0.109313
11.352539	4208.000000	4296.022533	-1.356925
11.376953	4299.000000	4276.323149	0.345859
