Name des Datensatzes:	BLOCK 2
Wiederholrate [ns]:	19.604
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.211

Komponente 1
tau [ns]:	5.443435
A:	0.542958
%:	100.000000
f:	1.000000

t_irf	 irf	t	daten	                                fit             res
[ns]	counts (offset korrigiert)	                        [ns]	        counts 
8.764648	-0.654321	9.033203	1480.000000	1531.578041	-1.340707
8.789062	0.345679	9.057617	1493.000000	1524.379830	-0.812121
8.813477	2.345679	9.082031	1515.000000	1518.858721	-0.099137
8.837891	2.345679	9.106445	1462.000000	1511.717428	-1.300274
8.862305	-0.654321	9.130859	1506.000000	1507.349578	-0.034776
8.886719	1.345679	9.155273	1562.000000	1501.356382	1.534421
8.911133	0.345679	9.179687	1557.000000	1495.938304	1.547478
8.935547	3.345679	9.204102	1547.000000	1489.447877	1.463242
8.959961	0.345679	9.228516	1464.000000	1483.534792	-0.510550
8.984375	0.345679	9.252930	1387.000000	1476.551574	-2.404557
9.008789	1.345679	9.277344	1406.000000	1470.696200	-1.725385
9.033203	2.345679	9.301758	1434.000000	1463.222137	-0.771680
9.057617	-0.654321	9.326172	1505.000000	1455.781522	1.268703
9.082031	2.345679	9.350586	1385.000000	1449.470797	-1.732360
9.106445	-0.654321	9.375000	1402.000000	1444.833203	-1.143949
9.130859	4.345679	9.399414	1401.000000	1438.571472	-1.003781
9.155273	1.345679	9.423828	1470.000000	1432.886059	0.968007
9.179687	2.345679	9.448242	1442.000000	1426.677791	0.403496
9.204102	0.345679	9.472656	1452.000000	1419.400712	0.855509
9.228516	1.345679	9.497070	1345.000000	1413.801088	-1.876006
9.252930	-0.654321	9.521484	1503.000000	1407.129929	2.472883
9.277344	1.345679	9.545898	1426.000000	1400.488623	0.675576
9.301758	-1.654321	9.570312	1399.000000	1393.328740	0.151625
9.326172	-1.654321	9.594727	1359.000000	1388.394085	-0.797352
9.350586	0.345679	9.619141	1393.000000	1382.384919	0.284412
9.375000	3.345679	9.643555	1299.000000	1375.854347	-2.132376
9.399414	0.345679	9.667969	1443.000000	1370.997891	1.895449
9.423828	1.345679	9.692383	1402.000000	1366.163167	0.957096
9.448242	0.345679	9.716797	1384.000000	1360.801781	0.623572
9.472656	-1.654321	9.741211	1316.000000	1356.560982	-1.118100
9.497070	1.345679	9.765625	1336.000000	1351.242566	-0.417018
9.521484	-0.654321	9.790039	1346.000000	1345.399654	0.016364
9.545898	-0.654321	9.814453	1312.000000	1337.937997	-0.716093
9.570312	-1.654321	9.838867	1292.000000	1332.702920	-1.132386
9.594727	2.345679	9.863281	1343.000000	1326.394675	0.453116
9.619141	0.345679	9.887695	1358.000000	1320.114660	1.028067
9.643555	-0.654321	9.912109	1381.000000	1313.862747	1.806620
9.667969	2.345679	9.936523	1289.000000	1310.380298	-0.595508
9.692383	2.345679	9.960937	1261.000000	1306.913432	-1.292951
9.716797	1.345679	9.985352	1334.000000	1302.365486	0.866130
9.741211	3.345679	10.009766	1312.000000	1297.289595	0.406123
9.765625	1.345679	10.034180	1354.000000	1291.688123	1.693408
9.790039	0.345679	10.058594	1315.000000	1286.660013	0.781514
9.814453	-2.654321	10.083008	1294.000000	1281.654405	0.343198
9.838867	1.345679	10.107422	1280.000000	1277.767790	0.062392
9.863281	-0.654321	10.131836	1289.000000	1272.801975	0.451165
9.887695	-0.654321	10.156250	1290.000000	1267.310084	0.631740
9.912109	-0.654321	10.180664	1304.000000	1261.294472	1.182620
9.936523	4.345679	10.205078	1263.000000	1254.757484	0.231931
9.960937	4.345679	10.229492	1274.000000	1250.991233	0.644627
9.985352	2.345679	10.253906	1249.000000	1246.145243	0.080777
10.009766	1.345679	10.278320	1220.000000	1241.320938	-0.610417
10.034180	0.345679	10.302734	1231.000000	1234.873331	-0.110397
10.058594	1.345679	10.327148	1253.000000	1229.002875	0.677928
10.083008	1.345679	10.351562	1223.000000	1223.158688	-0.004538
10.107422	3.345679	10.375977	1234.000000	1218.437248	0.443026
10.131836	1.345679	10.400391	1185.000000	1212.092046	-0.787014
10.156250	0.345679	10.424805	1214.000000	1209.065020	0.141637
10.180664	-0.654321	10.449219	1239.000000	1203.310056	1.013935
10.205078	-1.654321	10.473633	1206.000000	1197.580845	0.242435
10.229492	3.345679	10.498047	1128.000000	1193.522163	-1.950894
10.253906	1.345679	10.522461	1184.000000	1188.933347	-0.143372
10.278320	1.345679	10.546875	1175.000000	1184.913363	-0.289203
10.302734	-1.654321	10.571289	1185.000000	1180.363071	0.134701
10.327148	-0.654321	10.595703	1148.000000	1175.284845	-0.805287
10.351562	-0.654321	10.620117	1157.000000	1171.874235	-0.437288
10.375977	1.345679	10.644531	1173.000000	1167.930590	0.148016
10.400391	-1.654321	10.668945	1130.000000	1164.004593	-1.011576
10.424805	4.345679	10.693359	1224.000000	1158.999571	1.857914
10.449219	-0.654321	10.717773	1142.000000	1155.113541	-0.388049
10.473633	-0.654321	10.742187	1134.000000	1150.696604	-0.495817
10.498047	2.345679	10.766602	1145.000000	1145.202838	-0.005994
10.522461	1.345679	10.791016	1104.000000	1140.830251	-1.108460
10.546875	2.345679	10.815430	1126.000000	1135.928934	-0.295892
10.571289	1.345679	10.839844	1095.000000	1129.952957	-1.056275
10.595703	0.345679	10.864258	1129.000000	1124.552020	0.132378
10.620117	3.345679	10.888672	1110.000000	1120.271845	-0.308310
10.644531	2.345679	10.913086	1071.000000	1114.365934	-1.325116
10.668945	2.345679	10.937500	1129.000000	1111.776233	0.512603
10.693359	0.345679	10.961914	1056.000000	1105.908339	-1.535823
10.717773	2.345679	10.986328	1079.000000	1103.356486	-0.741488
10.742187	1.345679	11.010742	1086.000000	1100.267756	-0.432953
10.766602	-0.654321	11.035156	1051.000000	1095.547956	-1.374126
10.791016	1.345679	11.059570	1058.000000	1091.397575	-1.026767
10.815430	0.345679	11.083984	1096.000000	1086.169173	0.296951
10.839844	-1.654321	11.108398	1012.000000	1082.060762	-2.202341
10.864258	-0.654321	11.132812	1017.000000	1077.422439	-1.894688
10.888672	1.345679	11.157227	1088.000000	1072.256576	0.477293
10.913086	-1.654321	11.181641	1095.000000	1068.210424	0.809578
10.937500	4.345679	11.206055	1059.000000	1063.634081	-0.142402
10.961914	-1.654321	11.230469	1005.000000	1058.529921	-1.688549
10.986328	4.345679	11.254883	1051.000000	1054.545196	-0.109355
11.010742	3.345679	11.279297	1085.000000	1049.481708	1.078294
11.035156	0.345679	11.303711	1016.000000	1043.892583	-0.875068
11.059570	1.345679	11.328125	1031.000000	1038.328469	-0.228236
11.083984	-0.654321	11.352539	1030.000000	1034.434145	-0.138163
11.108398	1.345679	11.376953	978.000000	1030.557248	-1.680595
11.132812	0.345679	11.401367	1021.000000	1027.794295	-0.212633
11.157227	-0.654321	11.425781	1011.000000	1022.850518	-0.372702
11.181641	1.345679	11.450195	994.000000	1016.832270	-0.724196
11.206055	0.345679	11.474609	1011.000000	1012.485845	-0.046730
11.230469	-0.654321	11.499023	1002.000000	1007.062276	-0.159923
11.254883	1.345679	11.523437	930.000000	1002.211275	-2.367901
11.279297	-0.654321	11.547852	899.000000	997.930279	-3.299510
11.303711	-1.654321	11.572266	927.000000	993.668440	-2.189679
11.328125	-1.654321	11.596680	976.000000	989.425673	-0.429745
11.352539	1.345679	11.621094	954.000000	984.653596	-0.992447
11.376953	1.345679	11.645508	935.000000	980.451171	-1.486412
