Name des Datensatzes:	<3>
Wiederholrate [ns]:	19,580
Zeit Shift [ns] (fest):	0,000
Offset (fest):	3,549

Komponente 1
tau [ns]:	5,971306
A:	0,256480
%:	100,000000
f:	1,000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
8,129883	9845,000000	9912,317507	-0,678454
8,154297	9712,000000	9871,887587	-1,622409
8,178711	9929,000000	9831,622630	0,977249
8,203125	9830,000000	9791,521963	0,388093
8,227539	9676,000000	9751,584915	-0,768400
8,251953	9701,000000	9711,810819	-0,109762
8,276367	9699,000000	9672,199010	0,272137
8,300781	9453,000000	9632,748826	-1,848763
8,325195	9510,000000	9593,459607	-0,855827
8,349609	9680,000000	9554,330696	1,277296
8,374023	9425,000000	9515,361440	-0,930770
8,398437	9569,000000	9476,551187	0,945079
8,422852	9426,000000	9437,899288	-0,122562
8,447266	9421,000000	9399,405097	0,222486
8,471680	9333,000000	9361,067971	-0,290536
8,496094	9403,000000	9322,887269	0,826168
8,520508	9229,000000	9284,862352	-0,581490
8,544922	9366,000000	9246,992585	1,229694
8,569336	9253,000000	9209,277335	0,454533
8,593750	9130,000000	9171,715971	-0,436583
8,618164	9147,000000	9134,307866	0,132707
8,642578	9153,000000	9097,052394	0,584790
8,666992	9039,000000	9059,948932	-0,220344
8,691406	9081,000000	9022,996861	0,608674
8,715820	9131,000000	8986,195562	1,515384
8,740234	8991,000000	8949,544420	0,437199
8,764648	8935,000000	8913,042823	0,232289
8,789062	8862,000000	8876,690160	-0,156049
8,813477	9068,000000	8840,485824	2,389201
8,837891	8833,000000	8804,429209	0,303996
8,862305	8892,000000	8768,519713	1,309477
8,886719	8895,000000	8732,756736	1,720258
8,911133	8752,000000	8697,139680	0,586414
8,935547	8690,000000	8661,667948	0,303926
8,959961	8710,000000	8626,340949	0,896404
8,984375	8656,000000	8591,158092	0,696943
9,008789	8757,000000	8556,118789	2,146652
9,033203	8356,000000	8521,222453	-1,807465
9,057617	8661,000000	8486,468502	1,875382
9,082031	8563,000000	8451,856355	1,201079
9,106445	8363,000000	8417,385433	-0,594705
9,130859	8462,000000	8383,055160	0,858197
9,155273	8430,000000	8348,864961	0,883679
9,179687	8234,000000	8314,814266	-0,890600
9,204102	8519,000000	8280,902505	2,579648
9,228516	8330,000000	8247,129112	0,907987
9,252930	8429,000000	8213,493521	2,347320
9,277344	8284,000000	8179,995171	1,142703
9,301758	8131,000000	8146,633501	-0,173374
9,326172	8037,000000	8113,407954	-0,852298
9,350586	8289,000000	8080,317974	2,292102
9,375000	8074,000000	8047,363009	0,296443
9,399414	8228,000000	8014,542507	2,353229
9,423828	8027,000000	7981,855920	0,503877
9,448242	8058,000000	7949,302702	1,210891
9,472656	8052,000000	7916,882307	1,505776
9,497070	7983,000000	7884,594195	1,101381
9,521484	7890,000000	7852,437825	0,422875
9,545898	7902,000000	7820,412660	0,917813
9,570312	7630,000000	7788,518165	-1,814750
9,594727	8102,000000	7756,753806	3,835595
9,619141	7750,000000	7725,119052	0,282629
9,643555	7807,000000	7693,613376	1,283275
9,667969	7799,000000	7662,236249	1,548644
9,692383	7742,000000	7630,987148	1,261673
9,716797	7617,000000	7599,865549	0,196326
9,741211	7777,000000	7568,870934	2,360080
9,765625	7462,000000	7538,002783	-0,879836
9,790039	7470,000000	7507,260582	-0,431111
9,814453	7506,000000	7476,643814	0,338841
9,838867	7361,000000	7446,151970	-0,992490
9,863281	7461,000000	7415,784540	0,523466
9,887695	7458,000000	7385,541015	0,839037
9,912109	7533,000000	7355,420890	2,046011
9,936523	7426,000000	7325,423662	1,167128
9,960937	7271,000000	7295,548829	-0,287895
9,985352	7284,000000	7265,795891	0,213297
10,009766	7305,000000	7236,164353	0,805385
10,034180	7184,000000	7206,653717	-0,267274
10,058594	7197,000000	7177,263491	0,232645
10,083008	7156,000000	7147,993183	0,094651
10,107422	7121,000000	7118,842305	0,025569
10,131836	7073,000000	7089,810369	-0,199883
10,156250	7183,000000	7060,896889	1,440701
