Name des Datensatzes:	BLOCK 1
Wiederholrate [ns]:	19.604
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.211

Komponente 1
tau [ns]:	5.442096
A:	1.243711
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
9.301758	-1.654321	9.570312	3186.000000	3186.444174	-0.007869
9.326172	-1.654321	9.594727	3228.000000	3175.141710	0.930350
9.350586	0.345679	9.619141	3112.000000	3161.377972	-0.885143
9.375000	3.345679	9.643555	3167.000000	3146.419909	0.365699
9.399414	0.345679	9.667969	3142.000000	3135.296598	0.119589
9.423828	1.345679	9.692383	3203.000000	3124.223076	1.391940
9.448242	0.345679	9.716797	3028.000000	3111.943187	-1.525484
9.472656	-1.654321	9.741211	3044.000000	3102.230130	-1.055420
9.497070	1.345679	9.765625	3158.000000	3090.048684	1.209182
9.521484	-0.654321	9.790039	2992.000000	3076.665831	-1.547845
9.545898	-0.654321	9.814453	3043.000000	3059.575083	-0.300473
9.570312	-1.654321	9.838867	3068.000000	3047.584566	0.368579
9.594727	2.345679	9.863281	2964.000000	3033.135854	-1.269885
9.619141	0.345679	9.887695	3103.000000	3018.751816	1.512410
9.643555	-0.654321	9.912109	3030.000000	3004.432162	0.464486
9.667969	2.345679	9.936523	3082.000000	2996.456268	1.540891
9.692383	2.345679	9.960937	2977.000000	2988.516075	-0.211064
9.716797	1.345679	9.985352	2955.000000	2978.099557	-0.424937
9.741211	3.345679	10.009766	2936.000000	2966.473732	-0.562403
9.765625	1.345679	10.034180	2934.000000	2953.644014	-0.362660
9.790039	0.345679	10.058594	2885.000000	2942.127654	-1.063588
9.814453	-2.654321	10.083008	2881.000000	2930.662844	-0.925252
9.838867	1.345679	10.107422	2862.000000	2921.761216	-1.117081
9.863281	-0.654321	10.131836	2948.000000	2910.387567	0.692736
9.887695	-0.654321	10.156250	2890.000000	2897.808896	-0.145258
9.912109	-0.654321	10.180664	2883.000000	2884.030595	-0.019194
9.936523	4.345679	10.205078	2845.000000	2869.058035	-0.451044
9.960937	4.345679	10.229492	2773.000000	2860.432157	-1.660337
9.985352	2.345679	10.253906	2823.000000	2849.333024	-0.495616
10.009766	1.345679	10.278320	2861.000000	2838.283571	0.424699
10.034180	0.345679	10.302734	2768.000000	2823.515780	-1.055197
10.058594	1.345679	10.327148	2900.000000	2810.070023	1.669958
10.083008	1.345679	10.351562	2800.000000	2796.684450	0.062658
10.107422	3.345679	10.375977	2837.000000	2785.870658	0.959932
10.131836	1.345679	10.400391	2777.000000	2771.337472	0.107454
10.156250	0.345679	10.424805	2827.000000	2764.404933	1.177273
10.180664	-0.654321	10.449219	2801.000000	2751.223763	0.940515
10.205078	-1.654321	10.473633	2703.000000	2738.101592	-0.675155
10.229492	3.345679	10.498047	2721.000000	2728.805956	-0.149645
10.253906	1.345679	10.522461	2678.000000	2718.295995	-0.778676
10.278320	1.345679	10.546875	2683.000000	2709.089010	-0.503671
10.302734	-1.654321	10.571289	2714.000000	2698.667304	0.294316
